1/2, -13/32
177/160, -23481895983/104857600000
177/161, -21787009296/108175616801
177/163, -18494481138/115063617043
177/164, -16899719811/118636749824
177/166, -13820434881/126049300576
177/167, -12338816910/129891985607
177/169, -9498925896/137858491849
177/170, -8143583973/141985700000
177/172, -5569466955/150536645632
177/173, -4353648468/154963892093
177/175, -2071914918/164130859375
177/176, -1008981951/168874213376
177/178, 953529267/178689902368
177/179, 1850099934/183765996899
177/181, 3466320564/194264244901
177/182, 4182937455/199690286432
177/184, 5425569849/210906087424
177/185, 5948526792/216699865625
177/187, 6790043910/228669389707
177/188, 7105520037/234849287168
177/190, 7518165447/247609900000
177/191, 7612225194/254194901951
177/193, 7568013072/267785184193
177/194, 7426606179/274794888224
177/196, 6897321309/289254654976
177/197, 6506282820/296709280757
177/199, 5463480594/312079600999
178, 169728209526
178/3, 152241668950/243
178/5, 135332454998/3125
178/7, 118994347638/16807
178/9, 103221058486/59049
178/11, 88006230806/161051
178/13, 73343439510/371293
178/15, 59226191158/759375
178/17, 45647923958/1419857
178/19, 32602007766/2476099
178/21, 20081744086/4084101
178/23, 8080366070/6436343
178/25, -3408961482/9765625
178/27, -14393142122/14348907
178/29, -24879147754/20511149
178/31, -34874018634/28629151
178/33, -44384863370/39135393
178/35, -53418858922/52521875
178/37, -61983250602/69343957
178/39, -70085352074/90224199
178/41, -77732545354/115856201
178/43, -84932280810/147008443
178/45, -91692077162/184528125
178/47, -98019521482/229345007
178/49, -103922269194/282475249
178/51, -109408044074/345025251
178/53, -114484638250/418195493
178/55, -119159912202/503284375
178/57, -123441794762/601692057
178/59, -127338283114/714924299
178/61, -130857442794/844596301
178/63, -134007407690/992436543
178/65, -136796380042/1160290625
178/67, -139232630442/1350125107
178/69, -141324497834/1564031349
178/71, -143080389514/1804229351
178/73, -144508781130/2073071593
178/75, -145618216682/2373046875
178/77, -146417308522/2706784157
178/79, -146914737354/3077056399
178/81, -147119252234/3486784401
178/83, -147039670570/3939040643
178/85, -146684878122/4437053125
178/87, -146063829002/4984209207
178/91, -144059118954/6240321451
178/93, -142693708010/6956883693
178/95, -141098540362/7737809375
178/97, -139282911882/8587340257
178/99, -137256186794/9509900499
178/101, -135027797674/10510100501
178/103, -132607245450/11592740743
178/105, -130004099402/12762815625
178/107, -127227997162/14025517307
178/109, -124288644714/15386239549
178/111, -121195816394/16850581551
178/113, -117959354890/18424351793
178/115, -114589171242/20113571875
178/117, -111095244842/21924480357
178/119, -107487623434/23863536599
178/121, -103776423114/25937424601
178/123, -99971828330/28153056843
178/125, -96084091882/30517578125
178/127, -92123534922/33038369407
178/129, -88100546954/35723051649
178/131, -84025585834/38579489651
178/133, -79909177770/41615795893
178/135, -75761917322/44840334375
178/137, -71594467402/48261724457
178/139, -67417559274/51888844699
178/141, -63241992554/55730836701
178/143, -59078635210/59797108943
178/145, -54938423562/64097340625
178/147, -50832362282/68641485507
178/149, -46771524394/73439775749
178/151, -42767051274/78502725751
178/153, -38830152650/83841135993
178/155, -34972106602/89466096875
178/157, -31204259562/95388992557
178/159, -27538026314/101621504799
178/161, -23984889994/108175616801
178/163, -20556402090/115063617043
178/165, -17264182442/122298103125
178/167, -14119919242/129891985607
178/169, -11135369034/137858491849
178/171, -8322356714/146211169851
178/173, -5692775530/154963892093
178/175, -3258587082/164130859375
178/177, -1031821322/173726604657
178/179, 975423446/183765996899
178/181, 2750980566/194264244901
178/183, 4282615030/205236901143
178/185, 5558023478/216699865625
178/187, 6564834198/228669389707
178/189, 7290607126/241162079949
178/191, 7722833846/254194901951
178/193, 7848937590/267785184193
178/195, 7656273238/281950621875
178/197, 7132127318/296709280757
178/199, 6263718006/312079600999
179, 174600796834
179/2, 165583944093/32
179/3, 156714663248/243
179/4, 147992174575/1024
179/5, 139415694054/3125
179/6, 130984433369/7776
179/7, 122697599908/16807
179/8, 114554396763/32768
179/9, 106554022730/59049
179/10, 98695672309/100000
179/11, 90978535704/161051
179/12, 83401798823/248832
179/13, 75964643278/371293
179/14, 68666246385/537824
179/15, 61505781164/759375
179/16, 54482416339/1048576
179/17, 47595316338/1419857
179/18, 40843641293/1889568
179/19, 34226547040/2476099
179/20, 27743185119/3200000
179/21, 21392702774/4084101
179/22, 15174242953/5153632
179/23, 9086944308/6436343
179/24, 3129941195/7962624
179/25, -2697636326/9765625
179/26, -8396662491/11881376
179/27, -13968015832/14348907
179/28, -19412579177/17210368
179/29, -24731239650/20511149
179/30, -29924888671/24300000
179/31, -34994421956/28629151
179/32, -39940739517/33554432
179/33, -44764745662/39135393
179/34, -49467348995/45435424
179/35, -54049462416/52521875
179/36, -58512003121/60466176
179/37, -62855892602/69343957
179/38, -67082056647/79235168
179/39, -71191425340/90224199
179/40, -75184933061/102400000
179/41, -79063518486/115856201
179/42, -82828124587/130691232
179/43, -86479698632/147008443
179/44, -90019192185/164916224
179/45, -93447561106/184528125
179/46, -96765765551/205962976
179/47, -99974769972/229345007
179/48, -103075543117/254803968
179/49, -106069058030/282475249
179/50, -108956292051/312500000
179/51, -111738226816/345025251
179/52, -114415848257/380204032
179/53, -116990146602/418195493
179/54, -119462116375/459165024
179/55, -121832756396/503284375
179/56, -124103069781/550731776
179/57, -126274063942/601692057
179/58, -128346750587/656356768
179/59, -130322145720/714924299
179/60, -132201269641/777600000
179/61, -133985146946/844596301
179/62, -135674806527/916132832
179/63, -137271281572/992436543
179/64, -138775609565/1073741824
179/65, -140188832286/1160290625
179/66, -141511995811/1252332576
179/67, -142746150512/1350125107
179/68, -143892351057/1453933568
179/69, -144951656410/1564031349
179/70, -145925129831/1680700000
179/71, -146813838876/1804229351
179/72, -147618855397/1934917632
179/73, -148341255542/2073071593
179/74, -148982119755/2219006624
179/75, -149542532776/2373046875
179/76, -150023583641/2535525376
179/77, -150426365682/2706784157
179/78, -150751976527/2887174368
179/79, -151001518100/3077056399
179/80, -151176096621/3276800000
179/81, -151276822606/3486784401
179/82, -151304810867/3707398432
179/83, -151261180512/3939040643
179/84, -151147054945/4182119424
179/85, -150963561866/4437053125
179/86, -150711833271/4704270176
179/87, -150393005452/4984209207
179/88, -150008218997/5277319168
179/89, -149558618790/5584059449
179/90, -149045354011/5904900000
179/91, -148469578136/6240321451
179/92, -147832448937/6590815232
179/93, -147135128482/6956883693
179/94, -146378783135/7339040224
179/95, -145564583556/7737809375
179/96, -144693704701/8153726976
179/97, -143767325822/8587340257
179/98, -142786630467/9039207968
179/99, -141752806480/9509900499
179/100, -140667046001/10000000000
179/101, -139530545466/10510100501
179/102, -138344505607/11040808032
179/103, -137110131452/11592740743
179/104, -135828632325/12166529024
179/105, -134501221846/12762815625
179/106, -133129117931/13382255776
179/107, -131713542792/14025517307
179/108, -130255722937/14693280768
179/109, -128756889170/15386239549
179/110, -127218276591/16105100000
179/111, -125641124596/16850581551
179/112, -124026676877/17623416832
179/113, -122376181422/18424351793
179/114, -120690890515/19254145824
179/115, -118972060736/20113571875
179/116, -117220952961/21003416576
179/117, -115438832362/21924480357
179/118, -113626968407/22877577568
179/119, -111786634860/23863536599
179/120, -109919109781/24883200000
179/121, -108025675526/25937424601
179/122, -106107618747/27027081632
179/123, -104166230392/28153056843
179/124, -102202805705/29316250624
179/125, -100218644226/30517578125
179/126, -98215049791/31757969376
179/127, -96193330532/33038369407
179/128, -94154798877/34359738368
179/129, -92100771550/35723051649
179/130, -90032569571/37129300000
179/131, -87951518256/38579489651
179/132, -85858947217/40074642432
179/133, -83756190362/41615795893
179/134, -81644585895/43204003424
179/135, -79525476316/44840334375
179/136, -77400208421/46525874176
179/137, -75270133302/48261724457
179/138, -73136606347/50049003168
179/139, -71000987240/51888844699
179/140, -68864639961/53782400000
179/141, -66728932786/55730836701
179/142, -64595238287/57735339232
179/143, -62464933332/59797108943
179/144, -60339399085/61917364224
179/145, -58220021006/64097340625
179/146, -56108188851/66338290976
179/147, -54005296672/68641485507
179/148, -51912742817/71008211968
179/149, -49831929930/73439775749
179/150, -47764264951/75937500000
179/151, -45711159116/78502725751
179/152, -43674027957/81136812032
179/153, -41654291302/83841135993
179/154, -39653373275/86617093024
179/155, -37672702296/89466096875
179/156, -35713711081/92389579776
179/157, -33777836642/95388992557
179/158, -31866520287/98465804768
179/159, -29981207620/101621504799
179/160, -28123348541/104857600000
179/161, -26294397246/108175616801
179/162, -24495812227/111577100832
179/163, -22729056272/115063617043
179/164, -20995596465/118636749824
179/165, -19296904186/122298103125
179/166, -17634455111/126049300576
179/167, -16009729212/129891985607
179/168, -14424210757/133827821568
179/169, -12879388310/137858491849
179/170, -11376754731/141985700000
179/171, -9917807176/146211169851
179/172, -8504047097/150536645632
179/173, -7136980242/154963892093
179/174, -5818116655/159494694624
179/175, -4548970676/164130859375
179/176, -3331060941/168874213376
179/177, -2165910382/173726604657
179/178, -1055046227/178689902368
179/180, 997692479/188956800000
179/181, 1936491094/194264244901
179/182, 2814851433/199690286432
179/183, 3631224788/205236901143
179/184, 4384058155/210906087424
179/185, 5071794234/216699865625
179/186, 5692871429/222620278176
179/187, 6245723848/228669389707
179/188, 6728781303/234849287168
179/189, 7140469310/241162079949
179/190, 7479209089/247609900000
179/191, 7743417564/254194901951
179/192, 7931507363/260919263232
179/193, 8041886818/267785184193
179/194, 8072959965/274794888224
179/195, 8023126544/281950621875
179/196, 7890781999/289254654976
179/197, 7674317478/296709280757
179/198, 7372119833/304316815968
179/199, 6982571620/312079600999
180, 179584646220
180/7, 126492019020/16807
180/11, 94029163020/161051
180/13, 78657911820/371293
180/17, 49602585420/1419857
180/19, 35905031820/2476099
180/23, 10135929420/6436343
180/29, -24557428980/20511149
180/31, -35094211380/28629151
180/37, -63723153780/69343957
180/41, -80398742580/115856201
180/43, -88036027380/147008443
180/47, -101947939380/229345007
180/49, -108238118580/282475249
180/53, -119526321780/418195493
180/59, -133348507380/714924299
180/61, -137159092980/844596301
180/67, -146316542580/1350125107
180/71, -150610752180/1804229351
180/73, -152240342580/2073071593
180/77, -154508040180/2706784157
180/79, -155163772980/3077056399
180/83, -155563588980/3939040643
180/89, -154020009780/5584059449
180/91, -152970638580/6240321451
180/97, -148348627380/8587340257
180/101, -144133905780/10510100501
180/103, -141715353780/11592740743
180/107, -136304596980/14025517307
180/109, -133332091380/15386239549
180/113, -126902592180/18424351793
180/119, -116198496180/23863536599
180/121, -112388688180/25937424601
180/127, -100379088180/33038369407
180/131, -91994443380/38579489651
180/133, -87720580980/41615795893
180/137, -79063689780/48261724457
180/139, -74702433780/51888844699
180/143, -65969251380/59797108943
180/149, -53009726580/73439775749
180/151, -48772281780/78502725751
180/157, -36466804980/95388992557
180/161, -28717804980/108175616801
180/163, -25014744180/115063617043
180/167, -18010598580/129891985607
180/169, -14733360180/137858491849
180/173, -8688686580/154963892093
180/179, -1078660980/183765996899
180/181, 1020340620/194264244901
180/187, 5830142220/228669389707
180/191, 7671369420/254194901951
180/193, 8144236620/267785184193
180/197, 8130196620/296709280757
180/199, 7617369420/312079600999
181, 184681652220
181/2, 175252444007/32
181/3, 165975827482/243
181/4, 156851005521/1024
181/5, 147877176656/3125
181/6, 139053535075/7776
181/7, 130379270622/16807
181/8, 121853568797/32768
181/9, 113475610756/59049
181/10, 105244573311/100000
181/11, 97159628930/161051
181/12, 89219945737/248832
181/13, 81424687512/371293
181/14, 73773013691/537824
181/15, 66264079366/759375
181/16, 58897035285/1048576
181/17, 51671027852/1419857
181/18, 44585199127/1889568
181/19, 37638686826/2476099
181/20, 30830624321/3200000
181/21, 24160140640/4084101
181/22, 17626360467/5153632
181/23, 11228404142/6436343
181/24, 4965387661/7962624
181/25, -1163577324/9765625
181/26, -7159383505/11881376
181/27, -13022927918/14348907
181/28, -18755111943/17210368
181/29, -24356841304/20511149
181/30, -29829026069/24300000
181/31, -35172580650/28629151
181/32, -40388423803/33554432
181/33, -45477478628/39135393
181/34, -50440672569/45435424
181/35, -55278937414/52521875
181/36, -59993209295/60466176
181/37, -64584428688/69343957
181/38, -69053540413/79235168
181/39, -73401493634/90224199
181/40, -77629241859/102400000
181/41, -81737742940/115856201
181/42, -85727959073/130691232
181/43, -89600856798/147008443
181/44, -93357406999/164916224
181/45, -96998584904/184528125
181/46, -100525370085/205962976
181/47, -103938746458/229345007
181/48, -107239702283/254803968
181/49, -110429230164/282475249
181/50, -113508327049/312500000
181/51, -116477994230/345025251
181/52, -119339237343/380204032
181/53, -122093066368/418195493
181/54, -124740495629/459165024
181/55, -127282543794/503284375
181/56, -129720233875/550731776
181/57, -132054593228/601692057
181/58, -134286653553/656356768
181/59, -136417450894/714924299
181/60, -138448025639/777600000
181/61, -140379422520/844596301
181/62, -142212690613/916132832
181/63, -143948883338/992436543
181/64, -145589058459/1073741824
181/65, -147134278084/1160290625
181/66, -148585608665/1252332576
181/67, -149944120998/1350125107
181/68, -151210890223/1453933568
181/69, -152386995824/1564031349
181/70, -153473521629/1680700000
181/71, -154471555810/1804229351
181/72, -155382190883/1934917632
181/73, -156206523708/2073071593
181/74, -156945655489/2219006624
181/75, -157600691774/2373046875
181/76, -158172742455/2535525376
181/77, -158662921768/2706784157
181/78, -159072348293/2887174368
181/79, -159402144954/3077056399
181/80, -159653439019/3276800000
181/81, -159827362100/3486784401
181/82, -159925050153/3707398432
181/83, -159947643478/3939040643
181/84, -159896286719/4182119424
181/85, -159772128864/4437053125
181/86, -159576323245/4704270176
181/87, -159310027538/4984209207
181/88, -158974403763/5277319168
181/89, -158570618284/5584059449
181/90, -158099841809/5904900000
181/91, -157563249390/6240321451
181/92, -156962020423/6590815232
181/93, -156297338648/6956883693
181/94, -155570392149/7339040224
181/95, -154782373354/7737809375
181/96, -153934479035/8153726976
181/97, -153027910308/8587340257
181/98, -152063872633/9039207968
181/99, -151043575814/9509900499
181/100, -149968233999/10000000000
181/101, -148839065680/10510100501
181/102, -147657293693/11040808032
181/103, -146424145218/11592740743
181/104, -145140851779/12166529024
181/105, -143808649244/12762815625
181/106, -142428777825/13382255776
181/107, -141002482078/14025517307
181/108, -139531010903/14693280768
181/109, -138015617544/15386239549
181/110, -136457559589/16105100000
181/111, -134858098970/16850581551
181/112, -133218501963/17623416832
181/113, -131540039188/18424351793
181/114, -129823985609/19254145824
181/115, -128071620534/20113571875
181/116, -126284227615/21003416576
181/117, -124463094848/21924480357
181/118, -122609514573/22877577568
181/119, -120724783474/23863536599
181/120, -118810202579/24883200000
181/121, -116867077260/25937424601
181/122, -114896717233/27027081632
181/123, -112900436558/28153056843
181/124, -110879553639/29316250624
181/125, -108835391224/30517578125
181/126, -106769276405/31757969376
181/127, -104682540618/33038369407
181/128, -102576519643/34359738368
181/129, -100452553604/35723051649
181/130, -98311986969/37129300000
181/131, -96156168550/38579489651
181/132, -93986451503/40074642432
181/133, -91804193328/41615795893
181/134, -89610755869/43204003424
181/135, -87407505314/44840334375
181/136, -85195812195/46525874176
181/137, -82977051388/48261724457
181/138, -80752602113/50049003168
181/139, -78523847934/51888844699
181/140, -76292176759/53782400000
181/141, -74058980840/55730836701
181/142, -71825656773/57735339232
181/143, -69593605498/59797108943
181/144, -67364232299/61917364224
181/145, -65138946804/64097340625
181/146, -62919162985/66338290976
181/147, -60706299158/68641485507
181/148, -58501777983/71008211968
181/149, -56307026464/73439775749
181/150, -54123475949/75937500000
181/151, -51952562130/78502725751
181/152, -49795725043/81136812032
181/153, -47654409068/83841135993
181/154, -45530062929/86617093024
181/155, -43424139694/89466096875
181/156, -41338096775/92389579776
181/157, -39273395928/95388992557
181/158, -37231503253/98465804768
181/159, -35213889194/101621504799
181/160, -33222028539/104857600000
181/161, -31257400420/108175616801
181/162, -29321488313/111577100832
181/163, -27415780038/115063617043
181/164, -25541767759/118636749824
181/165, -23700947984/122298103125
181/166, -21894821565/126049300576
181/167, -20124893698/129891985607
181/168, -18392673923/133827821568
181/169, -16699676124/137858491849
181/170, -15047418529/141985700000
181/171, -13437423710/146211169851
181/172, -11871218583/150536645632
181/173, -10350334408/154963892093
181/174, -8876306789/159494694624
181/175, -7450675674/164130859375
181/176, -6074985355/168874213376
181/177, -4750784468/173726604657
181/178, -3479625993/178689902368
181/179, -2263067254/183765996899
181/180, -1102669919/188956800000
181/182, 1043372147/199690286432
181/183, 2025871822/205236901143
181/184, 2945919981/210906087424
181/185, 3801933236/216699865625
181/186, 4592323855/222620278176
181/187, 5315499762/228669389707
181/188, 5969864537/234849287168
181/189, 6553817416/241162079949
181/190, 7065753291/247609900000
181/191, 7504062710/254194901951
181/192, 7867131877/260919263232
181/193, 8153342652/267785184193
181/194, 8361072551/274794888224
181/195, 8488694746/281950621875
181/196, 8534578065/289254654976
181/197, 8497086992/296709280757
181/198, 8374581667/304316815968
181/199, 8165417886/312079600999
182, 189893730754
182/3, 170767653602/243
182/5, 152258923362/3125
182/9, 117067435394/59049
182/11, 100371468834/161051
182/15, 68745544322/759375
182/17, 53801958210/1419857
182/19, 39428754274/2476099
182/23, 12365467842/6436343
182/25, -338801918/9765625
182/27, -12501064030/14348907
182/29, -24128586846/20511149
182/31, -35228708606/28629151
182/33, -45808837438/39135393
182/37, -65439098270/69343957
182/41, -83080032126/115856201
182/43, -91173764318/147008443
182/45, -98793419998/184528125
182/47, -105946896510/229345007
182/51, -118887250846/345025251
182/53, -124690272798/418195493
182/55, -130059403838/503284375
182/57, -135002890750/601692057
182/59, -139529050206/714924299
182/61, -143646268766/844596301
182/67, -153629192990/1350125107
182/69, -156195911326/1564031349
182/71, -158396669886/1804229351
182/73, -160240274558/2073071593
182/75, -161735601118/2373046875
182/79, -163717272446/3077056399
182/81, -164221718206/3486784401
182/83, -164414087838/3939040643
182/85, -164303606558/4437053125
182/87, -163899569470/4984209207
182/89, -163211341566/5584059449
182/93, -161020122718/6956883693
182/95, -159536211198/7737809375
182/97, -157806267710/8587340257
182/99, -155840006686/9509900499
182/101, -153647212446/10510100501
182/103, -151237739198/11592740743
182/107, -145808521950/14025517307
182/109, -142808835806/15386239549
182/111, -139632586366/16850581551
182/113, -136289977278/18424351793
182/115, -132791282078/20113571875
182/121, -121462463486/25937424601
182/123, -117443556958/28153056843
182/125, -113320980318/30517578125
182/127, -109105426430/33038369407
182/129, -104807658046/35723051649
182/131, -100438507806/38579489651
182/135, -91529741758/44840334375
182/137, -87012140670/48261724457
182/139, -82467187166/51888844699
182/141, -77906063326/55730836701
182/145, -68780382398/64097340625
182/149, -59725952286/73439775749
182/151, -55254154046/78502725751
182/153, -50834745598/83841135993
182/155, -46479398238/89466096875
182/157, -42199853150/95388992557
182/159, -38007921406/101621504799
182/163, -29934491678/115063617043
182/165, -26076965278/122298103125
182/167, -22354995390/129891985607
182/171, -15366437086/146211169851
182/173, -12124379358/154963892093
182/177, -6206557630/173726604657
182/179, -3555743646/183765996899
182/181, -1127077406/194264244901
182/183, 1066791362/205236901143
182/185, 3013143042/216699865625
182/187, 4699188130/228669389707
182/191, 7238851074/254194901951
182/193, 8066540482/267785184193
182/197, 8772289890/296709280757
182/199, 8624002114/312079600999
183, 195222819246
183/2, 185367271713/32
183/4, 166128534051/1024
183/5, 156743710098/3125
183/7, 138439034448/16807
183/8, 129517522575/32768
183/10, 112131967353/100000
183/11, 103666237476/161051
183/13, 87184623930/371293
183/14, 79167027381/537824
183/16, 63573939591/1048576
183/17, 55996709118/1419857
183/19, 41276493996/2476099
183/20, 34131743763/3200000
183/22, 20268511053/5153632
183/23, 13548236640/6436343
183/25, 525858918/9765625
183/26, -5778062679/11881376
183/28, -17975950005/17210368
183/29, -23871760374/20511149
183/31, -35261759064/28629151
183/32, -40757818377/33554432
183/34, -51356767359/45435424
183/35, -56461554372/52521875
183/37, -66286529742/69343957
183/38, -71008641795/79235168
183/40, -80076956817/102400000
183/41, -84425109834/115856201
183/43, -92754314940/147008443
183/44, -96737343429/164916224
183/46, -104345226219/205962976
183/47, -107972083272/229345007
183/49, -114876668514/282475249
183/50, -118156425807/312500000
183/52, -124375975437/380204032
183/53, -127317823230/418195493
183/55, -132870836352/503284375
183/56, -135484083489/550731776
183/58, -140389296375/656356768
183/59, -142683370284/714924299
183/62, -148944203067/916132832
183/64, -152610972969/1073741824
183/65, -154295457042/1160290625
183/67, -157372058532/1350125107
183/68, -158766363165/1453933568
183/70, -161272481187/1680700000
183/71, -162386508144/1804229351
183/73, -164342064810/2073071593
183/74, -165185834439/2219006624
183/76, -166610989029/2535525376
183/77, -167194640262/2706784157
183/79, -168109789224/3077056399
183/80, -168443579577/3276800000
183/82, -168869356527/3707398432
183/83, -168963662100/3939040643
183/85, -168920937822/4437053125
183/86, -168786253299/4704270176
183/88, -168296135745/5277319168
183/89, -167943074394/5584059449
183/91, -167026908684/6240321451
183/92, -166466202357/6590815232
183/94, -165145570779/7339040224
183/95, -164388069912/7737809375
183/97, -162684791922/8587340257
183/98, -161741465535/9039207968
183/100, -159677597757/10000000000
183/101, -158559533454/10510100501
183/103, -156157369680/11592740743
183/104, -154875773649/12166529024
183/106, -152157844839/13382255776
183/107, -150724041852/14025517307
183/109, -147713116134/15386239549
183/110, -146138549547/16105100000
183/112, -142857632217/17623416832
183/113, -141153863970/18424351793
183/115, -137626197492/20113571875
183/116, -135804908109/21003416576
183/118, -132053972115/22877577568
183/119, -130126960704/23863536599
183/121, -126176471994/25937424601
183/124, -120029568789/29316250624
183/125, -117926984982/30517578125
183/127, -113649489912/33038369407
183/128, -111477292905/34359738368
183/130, -107072818527/37129300000
183/131, -104843281764/38579489651
183/133, -100336493550/41615795893
183/134, -98062009059/43204003424
183/136, -93477809649/46525874176
183/137, -91170888042/48261724457
183/139, -86534417244/51888844699
183/140, -84207687717/53782400000
183/142, -79544322507/57735339232
183/143, -77210532840/59797108943
183/145, -72545887362/64097340625
183/146, -70217903919/66338290976
183/148, -65577829485/71008211968
183/149, -63268637214/73439775749
183/151, -58679222304/78502725751
183/152, -56401924737/81136812032
183/154, -51889494999/86617093024
183/155, -49657314252/89466096875
183/157, -45248432502/95388992557
183/158, -43074709275/98465804768
183/160, -38796175497/104857600000
183/161, -36694369074/108175616801
183/163, -32573220420/115063617043
183/164, -30556908669/118636749824
183/166, -26620419459/126049300576
183/167, -24703298832/129891985607
183/169, -20978980554/137858491849
183/170, -19174866087/141985700000
183/172, -15690467397/150536645632
183/173, -14013292710/154963892093
183/175, -10796799432/164130859375
183/176, -9260616729/168874213376
183/178, -6340251855/178689902368
183/179, -4959231924/183765996899
183/181, -2363455614/194264244901
183/182, -1151887827/199690286432
183/184, 1090602591/210906087424
183/185, 2118310278/216699865625
183/187, 3978580308/228669389707
183/188, 4807901355/234849287168
183/190, 6256779333/247609900000
183/191, 6873068616/254194901951
183/193, 7881145710/267785184193
183/194, 8269639521/274794888224
183/196, 8807269731/289254654976
183/197, 8953085778/296709280757
183/199, 8990385936/312079600999
184, 200670876744
184/3, 180683092168/243
184/5, 161333340104/3125
184/7, 142614978888/16807
184/9, 124521296200/59049
184/11, 107045509064/161051
184/13, 90180763848/371293
184/15, 73920136264/759375
184/17, 58256631368/1419857
184/19, 43183183560/2476099
184/21, 28692656584/4084101
184/25, 1431466824/9765625
184/27, -11353821752/14348907
184/29, -23585441080/20511149
184/31, -35270880696/28629151
184/33, -46417700792/39135393
184/35, -57033532216/52521875
184/37, -67126076472/69343957
184/39, -76703105720/90224199
184/41, -85772462776/115856201
184/43, -94342061112/147008443
184/45, -102419884856/184528125
184/47, -110013988792/229345007
184/49, -117132498360/282475249
184/51, -123783609656/345025251
184/53, -129975589432/418195493
184/55, -135716775096/503284375
184/57, -141015574712/601692057
184/59, -145880467000/714924299
184/61, -150320001336/844596301
184/63, -154342797752/992436543
184/65, -157957546936/1160290625
184/67, -161173010232/1350125107
184/71, -166441477816/1804229351
184/73, -168512358072/2073071593
184/75, -170219704376/2373046875
184/77, -171572631352/2706784157
184/79, -172580324280/3077056399
184/81, -173252039096/3486784401
184/83, -173597102392/3939040643
184/85, -173624911416/4437053125
184/87, -173344934072/4984209207
184/89, -172766708920/5584059449
184/91, -171899845176/6240321451
184/93, -170754022712/6956883693
184/95, -169338992056/7737809375
184/97, -167664574392/8587340257
184/99, -165740661560/9509900499
184/101, -163577216056/10510100501
184/103, -161184271032/11592740743
184/105, -158571930296/12762815625
184/107, -155750368312/14025517307
184/109, -152729830200/15386239549
184/111, -149520631736/16850581551
184/113, -146133159352/18424351793
184/117, -138865291832/21924480357
184/119, -135006022840/23863536599
184/121, -131010732216/25937424601
184/123, -126890159672/28153056843
184/125, -122655115576/30517578125
184/127, -118316480952/33038369407
184/129, -113885207480/35723051649
184/131, -109372317496/38579489651
184/133, -104788903992/41615795893
184/135, -100146130616/44840334375
184/137, -95455231672/48261724457
184/139, -90727512120/51888844699
184/141, -85974347576/55730836701
184/143, -81207184312/59797108943
184/145, -76437539256/64097340625
184/147, -71676999992/68641485507
184/149, -66937224760/73439775749
184/151, -62229942456/78502725751
184/153, -57566952632/83841135993
184/155, -52960125496/89466096875
184/157, -48421401912/95388992557
184/159, -43962793400/101621504799
184/163, -35334320952/115063617043
184/165, -31188833336/122298103125
184/167, -27172213432/129891985607
184/169, -23296826040/137858491849
184/171, -19575106616/146211169851
184/173, -16019561272/154963892093
184/175, -12642766776/164130859375
184/177, -9457370552/173726604657
184/179, -6476090680/183765996899
184/181, -3711715896/194264244901
184/183, -1177105592/205236901143
184/185, 1114810184/216699865625
184/187, 3151030728/228669389707
184/189, 4918484680/241162079949
184/191, 6404030024/254194901951
184/193, 7594454088/267785184193
184/195, 8476473544/281950621875
184/197, 9036734408/296709280757
184/199, 9261812040/312079600999
185, 206239884040
185/2, 195943700715/32
185/3, 185810487590/243
185/4, 175839412165/1024
185/6, 156380322215/7776
185/7, 146890620490/16807
185/8, 137559682065/32768
185/9, 128386652240/59049
185/11, 110510877390/161051
185/12, 101806400765/248832
185/13, 93256369540/371293
185/14, 84859906815/537824
185/16, 68524157065/1048576
185/17, 60583094040/1419857
185/18, 52792047515/1889568
185/19, 45150118390/2476099
185/21, 30309993740/4084101
185/22, 23109977815/5153632
185/23, 16055438490/6436343
185/24, 9145454465/7962624
185/26, -4244555085/11881376
185/27, -10726445410/14348907
185/28, -17067510035/17210368
185/29, -23268692460/20511149
185/31, -35255206910/28629151
185/32, -41042448135/33554432
185/33, -46693625560/39135393
185/34, -52209704885/45435424
185/36, -62840454235/60466176
185/38, -72942510585/79235168
185/39, -77797740310/90224199
185/41, -87121564560/115856201
185/42, -91592157085/130691232
185/43, -95936542610/147008443
185/44, -100155731235/164916224
185/46, -108222580385/205962976
185/47, -112072283310/229345007
185/48, -115800874135/254803968
185/49, -119409385160/282475249
185/51, -126270319210/345025251
185/52, -129524829035/380204032
185/53, -132663432660/418195493
185/54, -135687184585/459165024
185/56, -141394373535/550731776
185/57, -144079941760/601692057
185/58, -146654920685/656356768
185/59, -149120387010/714924299
185/61, -153727110860/844596301
185/62, -155870543985/916132832
185/63, -157908815710/992436543
185/64, -159843024935/1073741824
185/66, -163403673685/1252332576
185/67, -165032333210/1350125107
185/68, -166561370235/1453933568
185/69, -167991905860/1564031349
185/71, -170561979510/1804229351
185/72, -171703781935/1934917632
185/73, -172751611760/2073071593
185/76, -175342720835/2535525376
185/77, -176026137660/2706784157
185/78, -176621342785/2887174368
185/79, -177129501710/3077056399
185/81, -177889365160/3486784401
185/82, -178143422885/3707398432
185/83, -178315140810/3939040643
185/84, -178405706635/4182119424
185/86, -178348154985/4704270176
185/87, -178202435110/4984209207
185/88, -177980358335/5277319168
185/89, -177683134560/5584059449
185/91, -176868107810/6240321451
185/92, -176352746835/6590815232
185/93, -175767122860/6956883693
185/94, -175112467985/7339040224
185/96, -173601016135/8153726976
185/97, -172746705560/8587340257
185/98, -171828336885/9039207968
185/99, -170847164410/9509900499
185/101, -168701447460/10510100501
185/102, -167539433785/11040808032
185/103, -166319677910/11592740743
